id_dato_jugador_partido,id_jugador,id_partido,amarilla,roja,lesion,cambio,asistencias,goles,sustituido_por
11237,217,255,0,0,0,-1,0,1,-1
11238,219,255,0,0,0,85,1,0,225
11239,220,255,0,0,0,-1,0,0,-1
11240,224,255,0,0,1,72,0,0,204
11241,228,255,1,0,0,51,0,1,221
11242,230,255,0,0,0,-1,1,0,-1
11243,198,255,0,0,0,-1,0,0,-1
11244,197,255,0,0,0,-1,0,0,-1
11245,211,255,0,0,0,-1,0,0,-1
11246,209,255,0,0,0,-1,0,0,-1
11247,204,255,0,0,0,72,0,0,-1
11248,221,255,0,0,0,51,0,0,-1
11249,223,255,0,0,0,46,0,0,-1
11250,229,255,0,0,0,-1,0,0,-1
11251,225,255,0,0,0,85,0,0,-1
11252,135,255,0,0,0,-1,0,0,-1
11253,136,255,0,0,0,72,0,0,151
11254,137,255,1,0,0,-1,0,0,-1
11255,144,255,1,0,1,49,0,1,139
11256,141,255,0,0,0,-1,0,0,-1
11257,146,255,0,0,0,60,0,0,147
11258,148,255,0,0,0,60,0,0,153
11259,152,255,0,0,0,46,0,0,159
11260,160,255,1,0,0,-1,0,0,-1
11261,156,255,1,0,0,-1,1,0,-1
11262,158,255,0,0,0,-1,0,1,-1
11263,134,255,0,0,0,-1,0,0,-1
11264,143,255,0,0,0,-1,0,0,-1
11265,138,255,0,0,0,-1,0,0,-1
11266,139,255,1,0,0,49,0,0,-1
11267,153,255,0,0,0,60,0,0,-1
11268,151,255,0,0,0,72,0,0,-1
11269,149,255,0,0,0,-1,0,0,-1
11270,147,255,0,0,0,60,0,0,-1
11271,155,255,0,0,0,-1,0,0,-1
11272,159,255,0,0,0,46,0,0,-1
11273,157,255,0,0,0,-1,0,0,-1
11274,161,255,0,0,0,-1,0,0,-1
12238,432,278,1,0,0,-1,0,0,-1
12239,439,278,0,0,0,-1,0,0,-1
12240,440,278,1,0,0,-1,0,1,-1
12241,441,278,0,0,0,-1,0,0,-1
12242,438,278,0,0,0,79,0,0,451
12243,446,278,0,0,0,56,0,0,454
12244,447,278,0,0,0,-1,0,0,-1
12245,448,278,0,0,0,-1,0,0,-1
